日期,收盘,开盘,高,低,交易量,涨跌幅
2017-11-23,3,621.00,3,612.00,3,644.00,3,601.00,110.24K,0.53%
2017-11-22,3,602.00,3,585.00,3,628.00,3,573.00,95.15K,1.09%
2017-11-21,3,563.00,3,543.00,3,594.00,3,517.00,81.85K,1.71%
2017-11-20,3,503.00,3,480.00,3,542.00,3,473.00,89.41K,0.40%
2017-11-17,3,489.00,3,509.00,3,515.00,3,470.00,74.98K,-0.48%
2017-11-16,3,506.00,3,509.00,3,525.00,3,477.00,70.79K,-0.57%
2017-11-15,3,526.00,3,579.00,3,595.00,3,480.00,122.36K,-1.54%
2017-11-14,3,581.00,3,596.00,3,603.00,3,559.00,85.04K,-0.11%
2017-11-13,3,585.00,3,620.00,3,645.00,3,553.00,135.81K,-0.58%
2017-11-10,3,606.00,3,610.00,3,627.00,3,575.00,81.91K,-0.69%
2017-11-9,3,631.00,3,600.00,3,692.00,3,582.00,108.34K,1.00%
2017-11-8,3,595.00,3,608.00,3,618.00,3,566.00,54.08K,-0.44%
2017-11-7,3,611.00,3,619.00,3,638.00,3,591.00,43.47K,0.45%
2017-11-6,3,595.00,3,526.00,3,629.00,3,524.00,70.98K,1.58%
2017-11-3,3,539.00,3,547.00,3,576.00,3,505.00,47.51K,0.51%
2017-11-2,3,521.00,3,464.00,3,568.00,3,450.00,60.50K,0.31%
2017-11-1,3,510.00,3,510.00,3,537.00,3,464.00,32.06K,0.60%
2017-10-31,3,489.00,3,458.00,3,535.00,3,421.00,28.78K,0.35%
2017-10-30,3,477.00,3,476.00,3,496.00,3,455.00,21.43K,-0.63%
2017-10-27,3,499.00,3,530.00,3,534.00,3,469.00,43.59K,-0.68%
2017-10-26,3,523.00,3,549.00,3,558.00,3,500.00,29.42K,-1.29%
2017-10-25,3,569.00,3,569.00,3,620.00,3,515.00,28.31K,0.37%
2017-10-24,3,556.00,3,520.00,3,587.00,3,492.00,25.18K,1.66%
2017-10-23,3,498.00,3,529.00,3,536.00,3,440.00,28.95K,0.81%
2017-10-20,3,470.00,3,389.00,3,538.00,3,385.00,27.68K,1.94%
2017-10-19,3,404.00,3,451.00,3,454.00,3,370.00,19.26K,-1.70%
2017-10-18,3,463.00,3,442.00,3,486.00,3,437.00,13.02K,0.14%
2017-10-17,3,458.00,3,501.00,3,509.00,3,424.00,23.68K,-4.92%
2017-10-16,3,637.00,3,625.00,3,700.00,3,602.00,1.29M,2.80%
2017-10-13,3,538.00,3,500.00,3,629.00,3,472.00,1.23M,3.54%
2017-10-12,3,417.00,3,374.00,3,518.00,3,358.00,1.35M,0.06%
2017-10-11,3,415.00,3,400.00,3,455.00,3,373.00,883.26K,-1.10%
2017-10-10,3,453.00,3,540.00,3,543.00,3,408.00,919.97K,-3.03%
2017-10-9,3,561.00,3,560.00,3,630.00,3,509.00,545.04K,2.95%
2017-9-29,3,459.00,3,475.00,3,540.00,3,393.00,730.72K,-1.11%
2017-9-28,3,498.00,3,526.00,3,573.00,3,440.00,937.26K,0.20%
2017-9-27,3,491.00,3,465.00,3,524.00,3,464.00,645.13K,0.49%
2017-9-26,3,474.00,3,460.00,3,502.00,3,449.00,621.55K,0.81%
2017-9-25,3,446.00,3,438.00,3,491.00,3,406.00,674.36K,-0.78%
2017-9-22,3,473.00,3,528.00,3,534.00,3,406.00,731.17K,-3.45%
2017-9-21,3,597.00,3,633.00,3,659.00,3,528.00,854.91K,-0.61%
2017-9-20,3,619.00,3,618.00,3,650.00,3,586.00,643.00K,-1.36%
2017-9-19,3,669.00,3,678.00,3,708.00,3,616.00,620.84K,0.11%
2017-9-18,3,665.00,3,675.00,3,696.00,3,623.00,678.77K,-0.87%
2017-9-15,3,697.00,3,703.00,3,734.00,3,658.00,694.12K,-1.52%
2017-9-14,3,754.00,3,772.00,3,806.00,3,698.00,883.93K,-1.60%
2017-9-13,3,815.00,3,820.00,3,857.00,3,763.00,679.76K,0.39%
2017-9-12,3,800.00,3,795.00,3,833.00,3,762.00,754.10K,0.56%
2017-9-11,3,779.00,3,799.00,3,819.00,3,722.00,700.28K,-1.67%
2017-9-8,3,843.00,3,842.00,3,902.00,3,775.00,788.02K,-0.49%
2017-9-7,3,862.00,3,872.00,3,897.00,3,823.00,734.09K,-1.61%
2017-9-6,3,925.00,3,949.00,4,019.00,3,856.00,686.98K,-0.56%
2017-9-5,3,947.00,3,934.00,3,979.00,3,911.00,632.43K,-0.28%
2017-9-4,3,958.00,3,916.00,4,042.00,3,909.00,745.75K,2.46%
2017-9-1,3,863.00,3,797.00,3,965.00,3,781.00,857.73K,3.32%
2017-8-31,3,739.00,3,745.00,3,803.00,3,684.00,694.80K,-0.13%
2017-8-30,3,744.00,3,771.00,3,787.00,3,701.00,602.83K,-1.06%
2017-8-29,3,784.00,3,801.00,3,829.00,3,733.00,723.91K,0.34%
2017-8-28,3,771.00,3,795.00,3,842.00,3,693.00,693.93K,-0.40%
2017-8-25,3,786.00,3,712.00,3,837.00,3,696.00,594.60K,2.77%
2017-8-24,3,684.00,3,642.00,3,732.00,3,620.00,523.31K,0.38%
2017-8-23,3,670.00,3,791.00,3,793.00,3,598.00,567.51K,-3.52%
2017-8-22,3,804.00,3,817.00,3,848.00,3,769.00,381.49K,0.71%
2017-8-21,3,777.00,3,725.00,3,843.00,3,665.00,462.16K,2.30%
2017-8-18,3,692.00,3,662.00,3,755.00,3,652.00,326.89K,0.85%
2017-8-17,3,661.00,3,572.00,3,724.00,3,571.00,444.44K,2.41%
2017-8-16,3,575.00,3,585.00,3,603.00,3,546.00,247.43K,-0.28%
2017-8-15,3,585.00,3,648.00,3,652.00,3,540.00,223.19K,-2.45%
2017-8-14,3,675.00,3,703.00,3,726.00,3,623.00,149.39K,-1.92%
2017-8-11,3,747.00,3,783.00,3,841.00,3,666.00,166.83K,-1.60%
2017-8-10,3,808.00,3,831.00,3,848.00,3,760.00,140.08K,1.12%
2017-8-9,3,766.00,3,723.00,4,022.00,3,707.00,146.03K,0.19%
2017-8-8,3,759.00,3,772.00,3,815.00,3,671.00,155.85K,-0.50%
2017-8-7,3,778.00,3,660.00,3,895.00,3,630.00,200.90K,3.76%
2017-8-4,3,641.00,3,594.00,3,673.00,3,591.00,128.71K,2.36%
2017-8-3,3,557.00,3,519.00,3,594.00,3,507.00,140.83K,1.98%
2017-8-2,3,488.00,3,437.00,3,522.00,3,403.00,81.02K,1.19%
2017-8-1,3,447.00,3,446.00,3,471.00,3,420.00,51.40K,1.23%
2017-7-31,3,405.00,3,325.00,3,472.00,3,318.00,74.38K,2.34%
2017-7-28,3,327.00,3,313.00,3,358.00,3,300.00,62.13K,1.03%
2017-7-27,3,293.00,3,298.00,3,320.00,3,270.00,57.08K,-0.24%
2017-7-26,3,301.00,3,265.00,3,342.00,3,260.00,64.99K,2.10%
2017-7-25,3,233.00,3,200.00,3,273.00,3,182.00,42.01K,1.16%
2017-7-24,3,196.00,3,210.00,3,236.00,3,166.00,33.07K,-0.16%
2017-7-21,3,201.00,3,202.00,3,227.00,3,173.00,34.92K,-1.57%
2017-7-20,3,252.00,3,325.00,3,325.00,3,196.00,46.23K,-1.22%
2017-7-19,3,292.00,3,242.00,3,328.00,3,240.00,35.61K,0.55%
2017-7-18,3,274.00,3,295.00,3,307.00,3,235.00,40.49K,-0.06%
2017-7-17,3,276.00,3,220.00,3,314.00,3,213.00,35.86K,0.61%
2017-7-14,3,256.00,3,315.00,3,316.00,3,213.00,43.04K,-0.06%
2017-7-13,3,258.00,3,215.00,3,313.00,3,206.00,37.70K,0.84%
2017-7-12,3,231.00,3,220.00,3,267.00,3,201.00,33.77K,1.57%
2017-7-11,3,181.00,3,130.00,3,235.00,3,130.00,33.87K,1.27%
2017-7-10,3,141.00,3,124.00,3,166.00,3,108.00,36.77K,2.11%
2017-7-7,3,076.00,3,069.00,3,118.00,3,047.00,45.65K,0.72%
2017-7-6,3,054.00,3,067.00,3,075.00,3,028.00,23.82K,-0.68%
2017-7-5,3,075.00,3,038.00,3,119.00,3,038.00,42.06K,-0.03%
2017-7-4,3,076.00,3,111.00,3,122.00,3,023.00,41.73K,0.07%
2017-7-3,3,074.00,3,048.00,3,113.00,3,036.00,38.12K,1.59%
2017-6-30,3,026.00,3,037.00,3,048.00,3,000.00,35.91K,-0.10%
2017-6-29,3,029.00,3,009.00,3,068.00,3,005.00,56.99K,1.71%
2017-6-28,2,978.00,2,945.00,3,015.00,2,944.00,31.20K,2.37%
2017-6-27,2,909.00,2,890.00,2,945.00,2,880.00,27.23K,1.29%
2017-6-26,2,872.00,2,872.00,2,894.00,2,858.00,28.73K,0.95%
2017-6-23,2,845.00,2,835.00,2,873.00,2,830.00,30.86K,-0.45%
2017-6-22,2,858.00,2,846.00,2,885.00,2,826.00,35.54K,1.17%
2017-6-21,2,825.00,2,840.00,2,855.00,2,802.00,25.19K,-1.15%
2017-6-20,2,858.00,2,885.00,2,885.00,2,831.00,27.91K,-0.21%
2017-6-19,2,864.00,2,837.00,2,896.00,2,836.00,33.22K,0.81%
2017-6-16,2,841.00,2,831.00,2,864.00,2,820.00,31.82K,1.50%
2017-6-15,2,799.00,2,796.00,2,835.00,2,759.00,38.68K,1.45%
2017-6-14,2,759.00,2,745.00,2,797.00,2,722.00,38.84K,-0.14%
2017-6-13,2,763.00,2,780.00,2,787.00,2,738.00,26.89K,-0.22%
2017-6-12,2,769.00,2,775.00,2,788.00,2,747.00,31.60K,0.73%
2017-6-9,2,749.00,2,730.00,2,773.00,2,729.00,30.90K,0.84%
2017-6-8,2,726.00,2,720.00,2,750.00,2,702.00,38.19K,-0.04%
2017-6-7,2,727.00,2,720.00,2,749.00,2,712.00,26.00K,0.81%
2017-6-6,2,705.00,2,673.00,2,733.00,2,654.00,45.88K,0.82%
2017-6-5,2,683.00,2,700.00,2,713.00,2,668.00,49.09K,-1.25%
2017-6-2,2,717.00,2,747.00,2,749.00,2,701.00,41.14K,-0.62%
2017-6-1,2,734.00,2,749.00,2,759.00,2,710.00,30.27K,-2.43%
2017-5-31,2,802.00,2,842.00,2,873.00,2,735.00,30.07K,-0.57%
2017-5-26,2,818.00,2,842.00,2,859.00,2,792.00,34.67K,-1.88%
2017-5-25,2,872.00,2,876.00,2,901.00,2,840.00,35.47K,-0.17%
2017-5-24,2,877.00,2,899.00,2,923.00,2,830.00,34.28K,-1.27%
2017-5-23,2,914.00,2,928.00,2,947.00,2,878.00,25.76K,1.01%
2017-5-22,2,885.00,2,841.00,2,960.00,2,818.00,37.27K,3.18%
2017-5-19,2,796.00,2,760.00,2,835.00,2,703.00,31.42K,0.94%
2017-5-18,2,770.00,2,781.00,2,789.00,2,745.00,13.68K,1.02%
2017-5-17,2,742.00,2,709.00,2,785.00,2,702.00,12.16K,1.26%
2017-5-16,2,708.00,2,739.00,2,740.00,2,694.00,7.72K,-1.96%
2017-5-15,2,762.00,2,740.00,2,806.00,2,716.00,250.47K,-0.83%
2017-5-12,2,785.00,2,829.00,2,840.00,2,733.00,264.17K,-0.68%
2017-5-11,2,804.00,2,840.00,2,866.00,2,750.00,301.77K,-0.36%
2017-5-10,2,814.00,2,782.00,2,834.00,2,780.00,221.50K,1.08%
2017-5-9,2,784.00,2,792.00,2,812.00,2,760.00,159.54K,-0.25%
2017-5-8,2,791.00,2,783.00,2,847.00,2,741.00,321.09K,0.40%
2017-5-5,2,780.00,2,800.00,2,815.00,2,740.00,214.48K,-2.83%
2017-5-4,2,861.00,2,973.00,2,978.00,2,776.00,286.76K,-4.15%
2017-5-3,2,985.00,3,009.00,3,016.00,2,962.00,102.12K,-0.33%
2017-5-2,2,995.00,3,000.00,3,016.00,2,973.00,117.23K,2.29%
2017-4-28,2,928.00,2,915.00,2,973.00,2,884.00,178.66K,1.91%
2017-4-27,2,873.00,2,863.00,2,900.00,2,850.00,118.54K,0.00%
2017-4-26,2,873.00,2,848.00,2,913.00,2,834.00,139.68K,1.41%
2017-4-25,2,833.00,2,825.00,2,857.00,2,809.00,116.83K,0.93%
2017-4-24,2,807.00,2,825.00,2,853.00,2,765.00,131.08K,-0.67%
2017-4-21,2,826.00,2,800.00,2,878.00,2,774.00,171.54K,2.84%
2017-4-20,2,748.00,2,746.00,2,801.00,2,685.00,165.36K,0.33%
2017-4-19,2,739.00,2,735.00,2,753.00,2,718.00,106.08K,-1.26%
2017-4-18,2,774.00,2,812.00,2,830.00,2,718.00,135.58K,-2.05%
2017-4-17,2,832.00,2,860.00,2,897.00,2,800.00,120.76K,-1.26%
2017-4-14,2,868.00,2,850.00,2,909.00,2,832.00,125.50K,0.56%
2017-4-13,2,852.00,2,814.00,2,885.00,2,802.00,124.94K,0.21%
2017-4-12,2,846.00,2,880.00,2,891.00,2,815.00,101.89K,-1.69%
2017-4-11,2,895.00,2,888.00,2,924.00,2,860.00,111.14K,-0.65%
2017-4-10,2,914.00,2,924.00,2,944.00,2,880.00,119.58K,-1.39%
2017-4-7,2,955.00,3,030.00,3,030.00,2,893.00,194.55K,-3.56%
2017-4-6,3,064.00,3,077.00,3,098.00,3,039.00,96.43K,-0.84%
2017-4-5,3,090.00,3,097.00,3,129.00,3,032.00,92.19K,1.88%
2017-3-31,3,033.00,3,015.00,3,103.00,2,977.00,124.34K,0.63%
2017-3-30,3,014.00,3,013.00,3,036.00,2,985.00,88.55K,1.41%
2017-3-29,2,972.00,2,901.00,3,018.00,2,901.00,77.78K,1.78%
2017-3-28,2,920.00,2,903.00,2,953.00,2,889.00,54.96K,0.38%
2017-3-27,2,909.00,2,994.00,2,998.00,2,866.00,91.68K,-2.97%
2017-3-24,2,998.00,2,980.00,3,044.00,2,961.00,62.71K,-0.70%
2017-3-23,3,019.00,3,000.00,3,047.00,2,983.00,60.25K,-1.08%
2017-3-22,3,052.00,3,111.00,3,124.00,2,990.00,65.58K,-3.17%
2017-3-21,3,152.00,3,227.00,3,227.00,3,112.00,47.28K,-3.02%
2017-3-20,3,250.00,3,245.00,3,300.00,3,200.00,30.08K,-0.49%
2017-3-17,3,266.00,3,335.00,3,337.00,3,222.00,39.96K,-1.09%
2017-3-16,3,302.00,3,305.00,3,333.00,3,262.00,26.26K,0.67%
2017-3-15,3,280.00,3,172.00,3,337.00,3,156.00,59.69K,3.21%
2017-3-14,3,178.00,3,219.00,3,221.00,3,152.00,23.35K,1.60%
2017-3-13,3,128.00,3,102.00,3,213.00,3,055.00,27.31K,0.58%
2017-3-10,3,110.00,3,098.00,3,135.00,3,088.00,17.76K,0.39%
2017-3-9,3,098.00,3,118.00,3,132.00,3,053.00,32.95K,-1.87%
2017-3-8,3,157.00,3,183.00,3,194.00,3,115.00,29.54K,-0.69%
2017-3-7,3,179.00,3,155.00,3,204.00,3,143.00,23.15K,-0.50%
2017-3-6,3,195.00,3,242.00,3,251.00,3,154.00,31.05K,-0.81%
2017-3-3,3,221.00,3,290.00,3,296.00,3,186.00,44.89K,-2.19%
2017-3-2,3,293.00,3,290.00,3,320.00,3,275.00,20.51K,0.64%
2017-3-1,3,272.00,3,231.00,3,315.00,3,230.00,16.48K,-1.45%
2017-2-28,3,320.00,3,356.00,3,363.00,3,231.00,13.89K,-0.42%
2017-2-27,3,334.00,3,276.00,3,390.00,3,265.00,15.09K,2.87%
2017-2-24,3,241.00,3,280.00,3,300.00,3,196.00,13.55K,-1.85%
2017-2-23,3,302.00,3,290.00,3,341.00,3,250.00,11.53K,-0.42%
2017-2-22,3,316.00,3,341.00,3,353.00,3,288.00,7.76K,-1.04%
2017-2-21,3,351.00,3,300.00,3,386.00,3,300.00,12.14K,2.07%
2017-2-20,3,283.00,3,251.00,3,307.00,3,246.00,11.59K,0.86%
2017-2-17,3,255.00,3,217.00,3,276.00,3,216.00,9.93K,0.09%
2017-2-16,3,252.00,3,233.00,3,310.00,3,203.00,16.22K,-0.03%
2017-2-15,3,253.00,3,288.00,3,296.00,3,215.00,11.85K,-0.55%
2017-2-14,3,271.00,3,292.00,3,315.00,3,234.00,11.13K,0.18%
2017-2-13,3,265.00,3,181.00,3,299.00,3,181.00,10.31K,3.82%
2017-2-10,3,145.00,3,081.00,3,235.00,3,000.00,7.63K,1.29%
2017-2-9,3,105.00,3,104.00,3,128.00,3,080.00,5.01K,1.07%
2017-2-8,3,072.00,3,033.00,3,108.00,3,025.00,6.28K,1.65%
2017-2-7,3,022.00,3,002.00,3,055.00,2,986.00,4.84K,0.40%
2017-2-6,3,010.00,3,030.00,3,052.00,2,985.00,4.94K,-2.08%
2017-2-3,3,074.00,3,215.00,3,216.00,2,950.00,5.13K,-3.52%
2017-1-26,3,186.00,3,149.00,3,220.00,3,149.00,2.60K,1.11%
2017-1-25,3,151.00,3,171.00,3,176.00,3,120.00,1.95K,0.10%
2017-1-24,3,148.00,3,079.00,3,200.00,3,075.00,4.70K,2.27%
2017-1-23,3,078.00,3,092.00,3,109.00,3,051.00,2.13K,-1.72%
2017-1-20,3,132.00,3,150.00,3,179.00,3,081.00,2.76K,-0.48%
2017-1-19,3,147.00,3,168.00,3,182.00,3,121.00,1.42K,-0.47%
2017-1-18,3,162.00,3,180.00,3,214.00,3,137.00,2.23K,-1.22%
2017-1-17,3,201.00,3,285.00,3,285.00,3,123.00,3.42K,-1.23%
2017-1-16,3,241.00,3,103.00,3,331.00,3,097.00,318.14K,3.65%
2017-1-13,3,127.00,3,139.00,3,164.00,3,090.00,221.84K,-0.38%
2017-1-12,3,139.00,3,103.00,3,186.00,3,089.00,249.93K,1.13%
2017-1-11,3,104.00,3,113.00,3,131.00,3,071.00,257.13K,2.21%
2017-1-10,3,037.00,2,983.00,3,108.00,2,966.00,248.20K,4.54%
2017-1-9,2,905.00,2,857.00,2,985.00,2,840.00,226.22K,0.48%
2017-1-6,2,891.00,2,891.00,2,935.00,2,845.00,190.43K,-0.45%
2017-1-5,2,904.00,2,881.00,2,946.00,2,868.00,183.55K,1.93%
2017-1-4,2,849.00,2,826.00,2,908.00,2,795.00,246.53K,-1.04%
2017-1-3,2,879.00,2,840.00,2,947.00,2,806.00,172.00K,0.31%
2016-12-30,2,870.00,2,905.00,2,925.00,2,831.00,169.19K,-1.14%
2016-12-29,2,903.00,2,947.00,2,947.00,2,866.00,229.36K,-2.16%
2016-12-28,2,967.00,2,960.00,3,021.00,2,924.00,224.64K,2.45%
2016-12-27,2,896.00,2,893.00,2,961.00,2,848.00,185.55K,0.49%
2016-12-26,2,882.00,2,934.00,2,970.00,2,818.00,260.31K,-2.77%
2016-12-23,2,964.00,2,973.00,3,015.00,2,923.00,179.44K,-3.04%
2016-12-22,3,057.00,3,115.00,3,123.00,2,977.00,166.62K,-1.58%
2016-12-21,3,106.00,3,110.00,3,148.00,3,041.00,148.64K,-0.06%
2016-12-20,3,108.00,3,115.00,3,137.00,3,071.00,160.74K,-2.78%
2016-12-19,3,197.00,3,222.00,3,242.00,3,116.00,147.94K,-3.12%
2016-12-16,3,300.00,3,320.00,3,342.00,3,230.00,139.98K,-0.12%
2016-12-15,3,304.00,3,309.00,3,378.00,3,240.00,174.64K,-1.23%
2016-12-14,3,345.00,3,430.00,3,430.00,3,267.00,157.55K,-1.68%
2016-12-13,3,402.00,3,384.00,3,437.00,3,357.00,105.07K,0.35%
2016-12-12,3,390.00,3,315.00,3,488.00,3,260.00,178.82K,3.45%
2016-12-9,3,277.00,3,354.00,3,367.00,3,182.00,170.25K,-1.41%
2016-12-8,3,324.00,3,345.00,3,378.00,3,256.00,127.05K,0.64%
2016-12-7,3,303.00,3,183.00,3,385.00,3,182.00,145.70K,3.74%
2016-12-6,3,184.00,3,170.00,3,228.00,3,149.00,102.64K,2.38%
2016-12-5,3,110.00,3,090.00,3,193.00,3,020.00,145.49K,0.35%
2016-12-2,3,099.00,3,174.00,3,198.00,2,984.00,172.92K,0.75%
2016-12-1,3,076.00,2,981.00,3,191.00,2,953.00,180.84K,1.65%
2016-11-30,3,026.00,3,050.00,3,070.00,2,982.00,77.44K,-5.64%
2016-11-29,3,207.00,3,281.00,3,317.00,3,047.00,132.71K,-1.84%
2016-11-28,3,267.00,3,228.00,3,338.00,3,170.00,125.13K,4.51%
2016-11-25,3,126.00,3,015.00,3,231.00,2,991.00,110.57K,3.51%
2016-11-24,3,020.00,2,989.00,3,090.00,2,924.00,116.67K,2.37%
2016-11-23,2,950.00,2,922.00,3,003.00,2,900.00,95.54K,3.29%
2016-11-22,2,856.00,2,749.00,2,918.00,2,742.00,83.74K,3.74%
2016-11-21,2,753.00,2,796.00,2,803.00,2,698.00,61.13K,-2.13%
2016-11-18,2,813.00,2,848.00,2,870.00,2,773.00,68.77K,-0.32%
2016-11-17,2,822.00,2,844.00,2,866.00,2,785.00,58.70K,0.11%
2016-11-16,2,819.00,2,845.00,2,863.00,2,749.00,68.92K,-4.99%
2016-11-15,2,967.00,2,994.00,3,038.00,2,883.00,45.17K,-3.29%
2016-11-14,3,068.00,3,100.00,3,196.00,2,941.00,119.37K,0.99%
2016-11-11,3,038.00,2,982.00,3,114.00,2,965.00,79.54K,2.05%
2016-11-10,2,977.00,2,956.00,3,052.00,2,906.00,87.68K,3.19%
2016-11-9,2,885.00,2,744.00,2,944.00,2,724.00,62.39K,3.85%
2016-11-8,2,778.00,2,789.00,2,824.00,2,712.00,39.99K,2.17%
2016-11-7,2,719.00,2,652.00,2,812.00,2,629.00,51.13K,2.49%
2016-11-4,2,653.00,2,640.00,2,678.00,2,630.00,50.04K,1.49%
2016-11-3,2,614.00,2,613.00,2,645.00,2,587.00,23.24K,-0.08%
2016-11-2,2,616.00,2,608.00,2,643.00,2,581.00,27.92K,-0.15%
2016-11-1,2,620.00,2,624.00,2,638.00,2,587.00,24.67K,1.20%
2016-10-31,2,589.00,2,590.00,2,625.00,2,566.00,32.34K,1.37%
2016-10-28,2,554.00,2,526.00,2,593.00,2,515.00,16.31K,1.31%
2016-10-27,2,521.00,2,511.00,2,537.00,2,503.00,27.46K,0.00%
2016-10-26,2,521.00,2,534.00,2,561.00,2,493.00,25.22K,1.04%
2016-10-25,2,495.00,2,432.00,2,539.00,2,432.00,19.96K,3.44%
2016-10-24,2,412.00,2,423.00,2,433.00,2,388.00,13.25K,0.00%
2016-10-21,2,412.00,2,448.00,2,457.00,2,384.00,12.61K,-1.19%
2016-10-20,2,441.00,2,425.00,2,457.00,2,424.00,10.39K,-0.33%
2016-10-19,2,449.00,2,440.00,2,497.00,2,406.00,15.17K,1.20%
2016-10-18,2,420.00,2,435.00,2,440.00,2,398.00,8.85K,4.22%
2016-10-17,2,322.00,2,289.00,2,370.00,2,270.00,2.22K,2.74%
2016-10-14,2,260.00,2,233.00,2,273.00,2,232.00,1.62K,0.89%
2016-10-13,2,240.00,2,260.00,2,270.00,2,220.00,2.46K,0.13%
2016-10-12,2,237.00,2,220.00,2,260.00,2,213.00,11.88K,1.45%
2016-10-11,2,205.00,2,187.00,2,219.00,2,165.00,11.82K,1.66%
2016-10-10,2,169.00,2,197.00,2,201.00,2,153.00,6.29K,0.05%
2016-9-30,2,168.00,2,210.00,2,218.00,2,138.00,43.41K,-2.78%
2016-9-29,2,230.00,2,236.00,2,250.00,2,196.00,37.36K,0.36%
2016-9-28,2,222.00,2,216.00,2,234.00,2,212.00,31.70K,-0.58%
2016-9-27,2,235.00,2,285.00,2,288.00,2,202.00,56.95K,-2.53%
2016-9-26,2,293.00,2,293.00,2,310.00,2,277.00,45.84K,0.61%
2016-9-23,2,279.00,2,277.00,2,290.00,2,251.00,34.63K,0.13%
2016-9-22,2,276.00,2,255.00,2,308.00,2,226.00,70.30K,1.20%
2016-9-21,2,249.00,2,250.00,2,258.00,2,240.00,37.30K,0.36%
2016-9-20,2,241.00,2,222.00,2,265.00,2,222.00,61.80K,-2.01%
2016-9-19,2,287.00,2,275.00,2,300.00,2,275.00,0.36K,2.19%
2016-9-14,2,238.00,2,238.00,2,238.00,2,238.00,0.06K,1.54%
2016-9-13,2,204.00,2,212.00,2,212.00,2,200.00,0.18K,-2.48%
2016-9-12,2,260.00,2,260.00,2,260.00,2,260.00,0.06K,-1.78%
2016-9-9,2,301.00,2,301.00,2,301.00,2,301.00,0.06K,-2.71%
2016-9-8,2,365.00,2,365.00,2,365.00,2,365.00,,-0.21%
2016-9-7,2,370.00,2,370.00,2,370.00,2,370.00,,-1.21%
2016-9-6,2,399.00,2,399.00,2,399.00,2,399.00,0.06K,0.04%
2016-9-5,2,398.00,2,383.00,2,413.00,2,383.00,0.12K,-0.75%
2016-9-2,2,416.00,2,407.00,2,435.00,2,407.00,0.42K,0.29%
2016-9-1,2,409.00,2,325.00,2,415.00,2,325.00,0.06K,1.30%
2016-8-31,2,378.00,2,437.00,2,452.00,2,320.00,0.55K,-2.86%
2016-8-30,2,448.00,2,452.00,2,484.00,2,428.00,0.91K,-0.45%
2016-8-29,2,459.00,2,478.00,2,478.00,2,442.00,0.39K,-1.68%
2016-8-26,2,501.00,2,508.00,2,521.00,2,476.00,0.85K,-0.08%
2016-8-25,2,503.00,2,519.00,2,537.00,2,466.00,0.79K,0.04%
2016-8-24,2,502.00,2,502.00,2,515.00,2,495.00,0.89K,0.24%
2016-8-23,2,496.00,2,475.00,2,515.00,2,465.00,1.05K,0.36%
2016-8-22,2,487.00,2,519.00,2,522.00,2,462.00,1.99K,-1.27%
2016-8-19,2,519.00,2,549.00,2,549.00,2,485.00,1.27K,-0.98%
2016-8-18,2,544.00,2,550.00,2,572.00,2,517.00,2.48K,-1.74%
2016-8-17,2,589.00,2,607.00,2,626.00,2,548.00,2.10K,-0.61%
2016-8-16,2,605.00,2,560.00,2,647.00,2,558.00,4.23K,3.83%
2016-8-15,2,509.00,2,509.00,2,509.00,2,509.00,,0.00%
2016-8-12,2,509.00,2,509.00,2,509.00,2,509.00,0.18K,3.68%
2016-8-11,2,420.00,2,420.00,2,420.00,2,420.00,,0.00%
2016-8-10,2,420.00,2,420.00,2,420.00,2,420.00,,1.64%
2016-8-9,2,381.00,2,381.00,2,381.00,2,381.00,,0.00%
2016-8-8,2,381.00,2,381.00,2,381.00,2,381.00,,0.00%
2016-8-5,2,381.00,2,237.00,2,522.00,2,237.00,2.04K,0.04%
2016-8-4,2,380.00,2,380.00,2,380.00,2,380.00,0.06K,0.00%
2016-8-3,2,380.00,2,380.00,2,380.00,2,380.00,,1.58%
2016-8-2,2,343.00,2,343.00,2,343.00,2,343.00,,0.00%
2016-8-1,2,343.00,2,343.00,2,343.00,2,343.00,,0.00%
2016-7-29,2,343.00,2,467.00,2,467.00,2,248.00,0.15K,0.17%
2016-7-28,2,339.00,2,312.00,2,350.00,2,274.00,0.29K,1.08%
2016-7-27,2,314.00,2,286.00,2,387.00,2,283.00,0.05K,1.05%
2016-7-26,2,290.00,2,295.00,2,334.00,2,264.00,0.08K,-1.42%
2016-7-25,2,323.00,2,295.00,2,355.00,2,295.00,0.08K,-0.51%
2016-7-22,2,335.00,2,383.00,2,383.00,2,291.00,0.01K,-0.04%
2016-7-21,2,336.00,2,338.00,2,398.00,2,253.00,0.10K,3.23%
2016-7-20,2,263.00,2,276.00,2,314.00,2,246.00,0.02K,0.04%
2016-7-19,2,262.00,2,267.00,2,299.00,2,231.00,0.20K,-4.07%
2016-7-18,2,358.00,2,402.00,2,409.00,2,281.00,0.18K,4.06%
2016-7-15,2,266.00,2,266.00,2,266.00,2,266.00,,0.00%
2016-7-14,2,266.00,2,266.00,2,266.00,2,266.00,,0.00%
2016-7-13,2,266.00,2,346.00,2,346.00,2,187.00,0.12K,2.07%
2016-7-12,2,220.00,2,220.00,2,220.00,2,220.00,,1.32%
2016-7-11,2,191.00,2,191.00,2,191.00,2,191.00,0.06K,-0.50%
2016-7-8,2,202.00,2,202.00,2,202.00,2,202.00,,0.00%
2016-7-7,2,202.00,2,202.00,2,202.00,2,202.00,,0.00%
